run_no,best_fitness,genotype_hash,genotype,timestamp
1,1872.9452,e5aaa296a4fb3854ca8d42921ff1d452c3e043abae11aff954c5854e3f9533ca,"[-30.78141   -35.040882   66.86573    54.309483   72.35673    72.19131
  10.969141   86.92854    -6.4765444 -58.940056   83.75762   -56.255543
  98.73845   -51.842537   59.61533   -28.987436   37.273045  -67.90816
  22.112387   79.93651  ]",85
1,1870.8274,6e177f8b4f27cf7793807bbd5eb624efd70cdd07a9b942a623e4981868034092,"[-30.78141   -35.040882   66.86573    54.309483   72.35673    64.40833
  10.933685   86.92854    -6.4765444 -58.940056   83.75762   -56.255543
  98.73845   -51.842537   59.61533   -28.987436   37.273045  -67.90816
  22.112387   79.93651  ]",90
1,1866.6952,f9bfec4ada84a0bd1521cbe570e64e937579285f7282083b52a83bec2a8827d9,"[-30.78141   -35.040882   66.86573    54.309483   72.35673    64.40833
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.255543
  98.73845   -51.842537   59.61533   -28.987436   37.273045  -67.90816
  22.112387   79.93651  ]",95
1,1865.5759,10c11d86f9436515ce50f7fcf454a988c0ad6bdee4d6224fc6be0a9770ade622,"[-30.78141   -35.040882   66.86573    54.309483   72.35673    64.40833
  10.933685   86.92854    -6.4765444 -58.517124   84.04992   -56.255543
  98.73845   -51.842537   59.61533   -29.177284   37.273045  -67.90816
  22.112387   79.93651  ]",100
1,1864.6979,a860ecc123c0a5b605edc6adcd66ce3edb1ceaa9fd8e822f68140aa40a2e8046,"[-30.78141   -35.040882   66.86573    55.414635   72.35673    64.40833
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.73845   -51.842537   59.61533   -28.987436   37.273045  -67.92266
  22.112387   79.93651  ]",105
1,1864.273,6c5a5aa3535bd7a23dede42c62bac0232656f893e4c20f6f59371df2682ee286,"[-30.78141   -35.040882   66.86573    55.414635   72.35673    64.19894
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.73845   -51.842537   59.61533   -28.987436   37.273045  -67.92266
  22.112387   79.93651  ]",110
1,1861.8125,b6f38221279594dc1c00baa979e447558ad6c59b82aac5c1a0da5f2f46f8c777,"[-29.563974  -35.040882   66.86573    54.309483   72.35673    64.19894
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.73845   -51.842537   59.61533   -28.987436   37.273045  -67.92266
  22.112387   79.93651  ]",115
1,1861.7649,3de2cd350938669ce64f3742e9aa74a64891573e7e6639c31a6509cdbe960fd3,"[-29.563974  -35.040882   66.86573    55.414635   72.35673    64.19894
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.92769   -51.842537   59.61533   -28.987436   37.273045  -67.92266
  22.112387   79.93651  ]",125
1,1860.9768,4fb38316050543281651d0d49c7cb5075ae244e58c18e887062e14c648dbbf05,"[-29.563974  -35.040882   66.86573    55.414635   72.35673    64.19894
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.92769   -51.842537   59.61533   -28.987436   37.273045  -67.92266
  22.112387   80.11127  ]",130
1,1860.9507,68b8a977b1282e12fe0cc209eac9ea105a768712e6238658f66900037aed43b3,"[-29.50999   -35.040882   66.86573    55.414635   72.35673    64.19894
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.92769   -51.842537   59.61533   -28.987436   37.273045  -67.92266
  22.112387   80.11127  ]",145
1,1860.436,0eb8876d056950be10b92a5b233dffa721b84b2cf28fd640bb6d4c5c0dade385,"[-29.563974  -35.040882   66.86573    55.3264     72.35673    64.19894
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.92769   -51.842537   59.61533   -28.987436   37.273045  -67.92266
  22.112387   80.11127  ]",150
1,1859.7858,f027f7a78faa1331191548b2fe804ea8c0c82ac01e628e0a890a05ec50f5757e,"[-29.50999   -35.040882   66.86573    55.3264     72.35673    64.19894
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.92769   -51.945663   59.61533   -28.987436   37.273045  -67.92266
  22.112387   80.11127  ]",155
1,1859.7472,10d41c1ab47237d4086c61c21c6b605352c9f200cb27218223cc6610fc62340a,"[-29.553696  -35.040882   66.86573    55.3264     72.35673    64.19894
  10.933685   86.92854    -6.4765444 -58.940056   84.04992   -56.203373
  98.92769   -51.945663   59.61533   -28.987436   37.273045  -67.92266
  22.112387   80.11127  ]",160
2,2884.7432,ab19c33b56f130230e9b11ce092092d00d6e8f650d46244314d1e044bb9add7e,"[ 19.21975    74.15869   -88.256485   62.02121    54.56933   -40.643806
  98.95473    94.81419    75.01945    12.448213  -10.062485  -80.333374
  95.44777    -4.978051   88.119835   72.42123    12.312804   -3.2179239
 -15.25598    94.563095 ]",0
2,2364.9983,ecb7ec2e8eed01ba35178bf19a0e2b4e414a176e3d77382ac4ece847c019749b,"[ 16.34121   71.79644  -83.84285   65.3757    70.15419  -38.094055
  93.07807  100.        91.1742    12.448213 -11.146903 -83.65616
 100.        -4.978051  92.44746   77.655045  16.492294  -4.06229
 -14.664106  85.36634 ]",5
2,2267.9023,1478aaafbec642b408f579b924bf2562579525bae9e6960b2a5e56167beb97b9,"[ 16.34121   61.721207 -86.99946   65.3757    70.15419  -38.094055
  93.07807  100.        91.222984  15.81797  -11.146903 -80.01833
 100.        -4.978051  86.3136    77.655045  25.169065  -4.06229
 -14.664106  85.36634 ]",10
2,2187.94,5161445c6d3f072e77529ec25644d2590f2be1419c22523954e96d078d5986db,"[ 16.34121   61.721207 -90.44147   65.3757    70.15419  -38.094055
  88.22467  100.        91.222984  16.796017 -11.146903 -80.01833
 100.        -4.978051  84.80105   76.91842   21.09558   -4.06229
 -14.664106  85.36634 ]",15
2,2097.6973,b0a547fc442b659d85462a4cd80fc9a1deedfcfed63574f3cf765e3f8660c1f8,"[ 16.34121    71.79644   -96.451294   65.3757     68.41142   -38.094055
  93.07807    94.89543    91.1742     14.536085  -25.050467  -87.31874
 100.         -4.978051   84.72287    83.65421    20.348053   -4.06229
  -5.6173935  85.36634  ]",20
2,2040.8057,00c29e6e7aae111c2c6f6b8be83ac695f8b220bdef89ce82adba2fc13a6906fc,"[ 16.34121    61.721207  -90.44147    65.3757     70.15419   -38.094055
  88.22467    94.89543    91.222984   16.796017  -25.050467  -80.01833
 100.         -4.978051   84.72287    83.65421    22.585968   -4.06229
  -5.6173935  85.36634  ]",25
2,1988.1923,1489dbe75a3ff638b38d1630e85326c69de1551901c9a46d136cc78dc2464c51,"[ 14.985986   71.79644   -96.451294   65.3757     68.41142   -42.284657
  86.93619    94.89543    91.1742     15.132899  -26.155842  -83.01125
 100.         -4.978051   84.72287    83.65421    28.06458    -4.06229
  -1.9364215  85.36634  ]",30
2,1951.0088,ec9e6849a89e0499e7e2520d20d80fe69b69a120e54c04b7ad5f6ee8153ea9e7,"[ 15.056846  72.83957  -96.451294  65.3757    68.41142  -38.094055
  82.61319   94.89543   91.1742    14.780867 -25.050467 -80.01833
 100.        -4.978051  84.72287   83.65421   29.171228  -4.06229
   7.262405  85.36634 ]",35
2,1947.7594,0a0a2c265fc90488c7aa0d9c184d1405b47c903a12e9e1f25a93f92b68dbb28e,"[ 15.056846  72.83957  -96.451294  65.3757    68.41142  -38.094055
  82.61319   94.89543   91.1742    15.772115 -25.050467 -80.01833
 100.        -4.978051  84.72287   83.65421   29.171228  -4.06229
   7.262405  85.36634 ]",40
2,1944.8696,9c7aea01efbdd8905537af31de5860bc574ad35c2b4ac597b60af725f7ac7626,"[ 15.056846  72.83957  -96.451294  65.3757    68.41142  -38.094055
  82.61319   94.89543   91.1742    15.772115 -25.050467 -80.01833
 100.        -4.978051  84.72287   83.65421   32.12135   -4.06229
   7.262405  85.36634 ]",45
2,1933.6095,45987963ebeabfd36af157961285182887e05830426567986f2baa168e127250,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -38.094055
  82.61319   88.69974   91.1742    15.772115 -25.050467 -80.01833
 100.        -4.978051  84.72287   83.65421   29.171228  -4.06229
   7.262405  85.26385 ]",50
2,1926.7056,a4d9a713b3b0345d6f3e64406dce87b3840f9f1127584875876e000f1475a485,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -38.094055
  82.61319   88.69974   91.1742    15.772115 -25.050467 -80.01833
 100.        -4.978051  84.72287   83.65421   32.12135   -4.06229
   7.262405  85.26385 ]",55
2,1918.7941,41254b46a92fa77f57f6db2770055717dd2a62800a664e25e5decc2a44058f0a,"[ 15.056846   72.83957   -96.451294   65.3757     71.52597   -38.094055
  82.61319    89.01806    91.1742     15.772115  -25.050467  -80.01833
 100.         -4.8756247  84.72287    83.65421    32.12135    -4.06229
   9.215279   85.26385  ]",60
2,1909.7307,ab75c04fada5a1ab2341fe8d1b96bf714edfa091670345c69d3a696823a49311,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -38.094055
  82.61319   88.98436   91.1742    20.031952 -25.050467 -80.01833
 100.        -4.738016  84.72287   83.65421   32.12135   -4.06229
  12.136403  85.26385 ]",65
2,1894.4496,f5b0be5284ae152dcd3a98c673c32125c8148ff056dc302ec5374dab7bc844b3,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -34.1799
  77.76781   89.01806   91.1742    16.448029 -25.050467 -80.01833
 100.        -4.738016  84.72287   82.99972   32.12135   -4.06229
  12.136403  85.26385 ]",70
2,1890.8059,e417f283c4e147ee1ccab1ff492f63ae5b86986badbe3615763ed5524412bcee,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -34.1799
  77.76781   89.01806   91.1742    16.448029 -25.050467 -80.01833
 100.        -4.738016  84.72287   82.99972   33.107113  -4.06229
  15.587819  85.26385 ]",75
2,1890.1637,23b51a4861774cab67aafd292e159322534007ff671672ccc7534ae3a1710f5e,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -34.1799
  77.76781   89.01806   91.1742    15.894682 -25.050467 -80.01833
 100.        -4.738016  84.72287   82.99972   33.107113  -4.06229
  15.587819  85.26385 ]",80
2,1884.7255,2acaf7c980ca5c88279444ce04b4fd3cad7dde25afaad5648848da281ae5f412,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -34.1799
  77.76781   89.01806   91.1742    16.448029 -25.050467 -81.8291
 100.        -4.738016  84.72287   75.9144    34.228115  -4.06229
  15.587819  85.26385 ]",85
2,1882.6862,da3f2066354c643ce6b4b66e215e18b4d0ec589c5a0a22e3853041fea71315e0,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -34.1799
  77.76781   89.01806   91.1742    15.894682 -25.050467 -81.8291
 100.        -4.738016  84.72287   75.9144    34.369434  -4.06229
  15.587819  85.26385 ]",90
2,1882.3722,e4287ed68f71c2293a026e6c2d09f295f3f737832016c6aa218deb64a5b177f4,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -34.1799
  77.76781   89.01806   91.066765  15.894682 -25.050467 -81.8291
 100.        -4.738016  84.72287   75.9144    34.403732  -4.06229
  15.587819  85.26385 ]",100
2,1875.1718,3be6fd0b6aa70f1e6e91aae67feefb1f68c91fe3998ffbc734e8a9ca845ca2d9,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -20.528631
  73.98079   89.01806   91.1742    15.894682 -25.050467 -81.8291
 100.        -4.738016  84.72287   75.9144    34.369434  -4.06229
  15.587819  85.26385 ]",105
2,1874.0688,37e896c107029ea07a59a38f773d227f6036e874ea8e48d0b5fdc3bdc5e5205c,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -20.528631
  73.98079   89.01806   91.066765  15.894682 -25.050467 -81.8291
 100.        -4.738016  83.82467   75.9144    34.369434  -4.06229
  15.587819  85.26385 ]",110
2,1867.7678,760a47a4036d289dcb9b1246238ff0bf6900c5889e0eeec8f28205458f02740f,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -20.528631
  64.39036   89.01806   91.066765  14.732511 -25.050467 -81.8291
 100.        -4.738016  83.82467   75.9144    34.369434  -4.06229
  15.587819  85.26385 ]",115
2,1866.6046,c3c489cff2c33be8b955ba1713c65390a647c2d8b063e012b35c7594fa24c76a,"[ 15.056846  72.83957  -96.451294  65.3757    71.52597  -20.671432
  64.39036   89.01806   91.066765  14.732511 -25.050467 -81.72354
 100.        -4.738016  83.82467   75.9144    34.369434  -4.06229
  15.587819  85.26385 ]",120
2,1865.6453,15b726c1a9ba3714b48b8539b4a5b610d7f34126bce81f46b95d97dcb187b4af,"[ 15.056846  72.83957  -96.451294  65.44708   71.52597  -20.671432
  64.39036   89.01806   91.066765  14.732511 -25.050467 -81.72354
 100.        -4.738016  83.82467   75.9144    34.369434  -4.06229
  15.587819  85.26385 ]",125
2,1865.0886,140cb4a5dd779f1a50591da1912cb284340eba310a35bf480e57bd9b77cc80c5,"[ 15.056846   72.83957   -96.451294   65.44708    71.52597   -20.671432
  64.39036    89.01806    91.066765   14.732511  -25.050467  -81.72354
 100.         -4.738016   83.82467    75.9144     34.369434   -3.8355334
  15.587819   85.26385  ]",130
2,1864.3123,1a04cb1371a84f88e94d2857cab570edd3ea67403ef84309afb423f44c5c3c71,"[ 15.056846   72.83957   -96.451294   65.44708    71.52597   -20.671432
  64.39036    89.01806    91.066765   15.317046  -25.050467  -81.72354
 100.         -4.738016   83.82467    75.9144     34.369434   -3.8769453
  15.587819   85.26385  ]",135
2,1864.0707,2a10ae737d7fa1637ea8eecbe6c82825a3d75d94d2950d509bff1eace4544b36,"[ 15.056846   72.3014    -96.451294   65.44708    71.52597   -20.671432
  64.39036    89.01806    91.066765   15.317046  -25.050467  -81.72354
 100.         -4.738016   83.82467    75.9144     34.369434   -3.8355334
  15.587819   85.26385  ]",140
2,1863.2092,8cfa31d893ed453c796765899a084b7e6a6a8966da168a29bafd4ebf7701b65a,"[ 15.056846   72.3014    -96.451294   65.44708    71.52597   -20.671432
  69.19127    89.01806    91.066765   15.317046  -25.050467  -81.72354
 100.         -4.738016   83.82467    75.9144     34.369434   -3.8355334
  15.587819   85.26385  ]",150
3,2416.9097,81ad3c4f120591ea4c1d791a24b8ee4d14ff84c08028b74894c13e8e090e58b6,"[  39.591724     71.042755    -35.816643     64.68423      88.549095
  -17.883453    -12.456183     51.774376    -58.10577     -21.652815
   -7.2237077     0.52184784   -2.416336    -77.06773       1.0055529
 -100.           -4.178181    -66.71022     -76.667206     27.499233  ]",0
3,2178.6235,082b6e6f57191a24a2ff19b64ad689ab0cd8af3938968257ac7182747a404d80,"[ 37.603283   55.25039   -38.60052    66.10095    89.63644   -24.914438
 -10.096436   41.048374  -59.770634  -15.392632   -0.2184808   3.0893226
  -9.639046  -80.18525    16.59585   -97.61772    -9.291365  -68.594925
 -76.667206   21.494707 ]",5
3,2133.5623,aa22c9017724e4d7d516d2f225c812df6a5e81a857bc46435ceeee04027093c2,"[ 37.603283   55.25039   -38.60052    66.10095    89.63644   -17.883453
 -10.096436   43.00185   -59.770634  -15.392632   -0.2184808   3.0893226
  -9.639046  -80.18525    16.59585   -97.61772    -9.291365  -68.594925
 -76.667206   21.555048 ]",10
3,2073.04,40cb6b37fdd7badc8ca258798146eae69211eb2ba88ad9930b9d93ad163e68d8,"[ 37.603283    55.25039    -38.60052     66.10095     89.63644
 -19.463566   -10.096436    43.00185    -59.770634   -15.392632
   0.59233576   3.0893226   -9.639046   -69.87973     13.218196
 -97.61772     -9.291365   -68.594925   -76.667206    21.555048  ]",15
3,2071.6523,37d52c1682cfc3405f6023e29505f127e66ebe92c170d602850ee8f0c4323898,"[ 37.603283    55.25039    -38.60052     66.10095     89.63644
 -15.759575   -10.096436    43.00185    -59.770634   -15.392632
   0.59233576   3.0893226   -9.639046   -69.87973     13.218196
 -97.61772     -9.291365   -68.594925   -76.667206    21.555048  ]",20
3,2068.0781,0b58c36d776f1ae4aadf7bda236abaa4812087a65958bf1159f8bc74307e98fa,"[ 37.603283    55.25039    -42.821156    66.10095     89.63644
 -15.759575   -10.096436    43.00185    -59.770634   -15.392632
   0.59233576   3.0893226   -9.639046   -69.87973     13.218196
 -97.61772     -9.291365   -68.594925   -79.34736     21.555048  ]",25
3,2060.894,8efda2e105421931b8640ea4385db3794031a99b8af2485607d8bc5779a886f2,"[ 37.603283    55.25039    -42.821156    66.10095     89.63644
 -15.759575    -3.8096766   43.00185    -59.770634   -15.392632
   0.59233576   3.0893226   -9.639046   -69.87973     13.218196
 -97.61772     -9.291365   -68.594925   -79.34736     21.555048  ]",30
3,2049.8003,da2995a0d52c5ebcf9d063713a06b41f406d29b86f93c7f5735e445d2447e192,"[ 37.603283    55.25039    -42.821156    66.10095     89.63644
 -15.759575     3.9596837   43.00185    -59.770634   -15.392632
   0.59233576   3.0893226   -9.639046   -69.87973     13.218196
 -97.61772     -9.291365   -68.594925   -79.34736     21.555048  ]",35
3,2044.8179,4d9f55391a6793f56cfd668d1fc9276f4fb8789a541798e0bc96688e4dc2f61a,"[ 37.603283    55.25039    -42.821156    66.10095     89.63644
 -18.899221     3.9596837   43.11229    -59.770634   -15.392632
   0.59233576   3.0893226   -9.827379   -69.87973     13.218196
 -97.61772     -9.291365   -68.594925   -79.34736     21.555048  ]",45
3,2040.6589,10670d4b288659d59a8abe158d96301547994ee4def94c8cca6cd771bf19e818,"[ 37.603283    55.11709    -38.68891     66.10095     89.63644
 -18.899221     3.9596837   43.11229    -59.770634   -15.392632
   0.59233576   3.0893226   -9.827379   -69.87973     13.218196
 -97.61772     -9.291365   -68.594925   -79.34736     21.555048  ]",50
3,2036.1622,fd39b0099b50a2a1f7efab047bdf23293aa7951f56576a36b224f4a958c4814e,"[ 37.603283    55.25039    -42.24343     66.10095     89.63644
 -18.899221     3.9596837   43.11229    -59.770634   -15.392632
   0.59233576   3.4261498   -9.827379   -69.87973     13.218196
 -97.63246     -9.291365   -68.594925   -79.34736     20.213186  ]",55
3,2031.643,09607c32e157fc532eefac292de61abeb31b36bcde70176d6361868d0961fd34,"[ 37.603283    55.11709    -38.68891     66.10095     89.63644
 -18.899221     3.9596837   43.11229    -59.770634   -15.392632
   0.59233576   3.0893226   -9.827379   -69.87973     13.218196
 -97.61772     -9.291365   -68.594925   -79.34736     20.213186  ]",60
3,2031.4421,25d0e31d5d912dd70717ffe9f100b3ad04d9e8f392ca72f6c4fe51e1d1153b31,"[ 37.603283    55.25039    -38.68891     66.07503     89.63644
 -18.899221     3.9596837   43.11229    -59.770634   -15.392632
   0.59233576   3.4261498   -9.827379   -69.87973     13.218196
 -97.63246     -9.291365   -68.594925   -79.34736     20.213186  ]",65
3,2030.9755,74beb3a4094d359ed52d84836a877c3fadc247eaa30c86004469d240ef4226d1,"[ 37.603283    55.25039    -38.68891     66.07503     89.63644
 -19.024588     3.9596837   43.11229    -59.77311    -15.392632
   0.59233576   3.4261498   -9.827379   -69.87973     13.218196
 -97.63246     -9.291365   -68.594925   -79.34736     20.213186  ]",70
3,2030.3333,35a1053fc8b36a65f0f418830f473c2039f89d1c48f19d3873df426d9fd8c119,"[ 37.603283    55.25039    -38.68891     66.07503     89.63644
 -19.024588     3.9596837   43.11229    -59.77311    -15.392632
   0.59233576   3.4261498   -9.827379   -69.740715    13.218196
 -97.63246     -9.291365   -68.594925   -79.34736     20.213186  ]",80
3,2028.9305,c855e2f435d43400241afce2f9c8f336cdc97f45364f59a0fd27e89db9167ddd,"[ 37.603283    55.25039    -38.68891     66.07503     89.63644
 -19.024588     3.9596837   43.11229    -59.77311    -15.392632
   0.59233576   3.3299158   -9.827379   -69.740715    13.218196
 -97.63246     -9.291365   -68.594925   -81.67451     20.213186  ]",85
3,2027.968,d77d0d80d730aafb43e5c833b2ddfd947620dad63a7467169a515478e20e492b,"[ 37.603283    55.25039    -38.68891     66.10973     89.63644
 -19.024588     3.9596837   43.11229    -59.77311    -15.392632
   0.59233576   3.3299158   -9.827379   -69.740715    13.218196
 -97.78964     -9.291365   -68.594925   -81.67451     20.213186  ]",90
3,2027.9243,8b04eb42e56425bac2e86b8fae971cb715ab728ebc1cbae0ca4e32b3eb70ff4d,"[ 37.603283    55.25039    -38.68891     66.10973     89.63644
 -19.024588     3.9596837   43.11229    -59.77311    -15.392632
   0.59233576   3.3299158   -9.819307   -69.72094     13.218196
 -97.78964     -9.291365   -68.594925   -81.67451     20.213186  ]",95
3,2027.8289,d92861580e9105bf0f5255f45ae17844180dcde9d3b8701a588c6578923da102,"[ 37.603283    55.25039    -38.68891     66.10973     89.63644
 -19.024588     3.9596837   43.11229    -59.77311    -15.392632
   0.52186424   3.3299158   -9.827379   -69.72094     13.218196
 -97.78964     -9.291365   -68.594925   -81.67451     20.213186  ]",100
3,2027.8038,ca299b91daf6bebba55204b3aa28b0c1eaa4455ea3e32a4f1a90f842b29441c1,"[ 37.53362     55.25039    -38.68891     66.10973     89.63644
 -19.024588     3.9596837   43.11229    -59.77311    -15.392632
   0.59233576   3.3299158   -9.819307   -69.72094     13.218196
 -97.78964     -9.291365   -68.594925   -81.67451     20.213186  ]",105
3,2027.7922,5c7563c326597af70dcfc701ca7f875155a74f5d615694cac2ec9864df043839,"[ 37.53362    55.25039   -38.68891    66.10973    89.63644   -19.024588
   3.9596837  43.11229   -59.77311   -15.392632    0.7478986   3.3299158
  -9.819307  -69.72094    13.218196  -97.78964    -9.291365  -68.594925
 -81.67451    20.213186 ]",115
3,2027.4944,74ee8525ea7850c7352beb3640ec0157ae18ce70a47143c33b3be6f61b94d95c,"[ 37.53362     55.25039    -38.68891     66.10973     89.63644
 -19.024588     3.9596837   43.11229    -59.77311    -15.362634
   0.59233576   3.3299158   -9.819307   -69.72094     13.218196
 -97.78964     -9.291365   -68.594925   -81.67451     20.213186  ]",125
3,2027.3387,268c9c2adead2fd290cf0b7ee610a3b8a21b4ac2acccca15a6aff5ccbff50cd5,"[ 37.53362    55.25039   -38.68891    66.10973    89.63644   -19.024588
   3.9596837  43.11229   -59.77311   -15.362634    0.7478986   3.3299158
  -9.819307  -69.72094    13.218196  -97.83581    -9.291365  -68.594925
 -81.67451    20.213186 ]",130
